^GSPC
dates 	open 	high 	low 	close 	volume
02-Dec-1980 	137.210000 	138.110000 	134.370000 	136.970000 	52340000.000000
03-Dec-1980 	136.970000 	138.090000 	135.430000 	136.710000 	43430000.000000
04-Dec-1980 	136.710000 	138.400000 	135.090000 	136.480000 	51170000.000000
05-Dec-1980 	136.370000 	136.370000 	132.910000 	134.030000 	51990000.000000
08-Dec-1980 	133.190000 	133.190000 	129.710000 	130.610000 	53390000.000000
09-Dec-1980 	130.610000 	131.920000 	128.770000 	130.480000 	53220000.000000
10-Dec-1980 	130.480000 	131.990000 	127.940000 	128.260000 	49860000.000000
11-Dec-1980 	128.260000 	128.730000 	125.320000 	127.360000 	60220000.000000
12-Dec-1980 	127.360000 	129.980000 	127.150000 	129.230000 	39530000.000000
15-Dec-1980 	129.230000 	131.330000 	128.640000 	129.450000 	39700000.000000
16-Dec-1980 	129.450000 	131.220000 	128.330000 	130.600000 	41630000.000000
17-Dec-1980 	130.600000 	133.590000 	130.220000 	132.890000 	50800000.000000
18-Dec-1980 	132.890000 	135.900000 	131.890000 	133.000000 	69570000.000000
19-Dec-1980 	133.000000 	134.000000 	131.800000 	133.700000 	50770000.000000
22-Dec-1980 	133.700000 	136.680000 	132.880000 	135.780000 	51950000.000000
23-Dec-1980 	135.780000 	137.480000 	134.010000 	135.300000 	55260000.000000
24-Dec-1980 	135.300000 	136.550000 	134.150000 	135.880000 	29490000.000000
26-Dec-1980 	135.880000 	137.020000 	135.200000 	136.570000 	16130000.000000
29-Dec-1980 	136.570000 	137.510000 	134.360000 	135.030000 	36060000.000000
30-Dec-1980 	135.030000 	136.510000 	134.040000 	135.330000 	39750000.000000
31-Dec-1980 	135.330000 	136.760000 	134.290000 	135.760000 	41210000.000000
02-Jan-1981 	135.760000 	137.100000 	134.610000 	136.340000 	28870000.000000
05-Jan-1981 	136.340000 	139.240000 	135.860000 	137.970000 	58710000.000000
06-Jan-1981 	137.970000 	140.320000 	135.780000 	138.120000 	67400000.000000
07-Jan-1981 	136.020000 	136.020000 	132.300000 	135.080000 	92890000.000000
08-Jan-1981 	135.080000 	136.100000 	131.960000 	133.060000 	55350000.000000
09-Jan-1981 	133.060000 	134.760000 	131.710000 	133.480000 	50190000.000000
12-Jan-1981 	133.480000 	135.880000 	132.790000 	133.520000 	48760000.000000
13-Jan-1981 	133.520000 	134.270000 	131.690000 	133.290000 	40890000.000000
14-Jan-1981 	133.290000 	135.250000 	132.650000 	133.470000 	41390000.000000
15-Jan-1981 	133.470000 	135.150000 	132.440000 	134.220000 	39640000.000000
16-Jan-1981 	134.220000 	135.910000 	133.350000 	134.770000 	43260000.000000
19-Jan-1981 	134.770000 	135.860000 	133.510000 	134.370000 	36470000.000000
20-Jan-1981 	134.370000 	135.300000 	131.260000 	131.650000 	41750000.000000
21-Jan-1981 	131.650000 	132.480000 	129.930000 	131.360000 	39190000.000000
22-Jan-1981 	131.360000 	132.080000 	129.230000 	130.260000 	39880000.000000
23-Jan-1981 	130.260000 	131.340000 	129.000000 	130.230000 	37220000.000000
26-Jan-1981 	130.230000 	131.180000 	128.570000 	129.840000 	35380000.000000
27-Jan-1981 	129.840000 	131.950000 	129.320000 	131.120000 	42260000.000000
28-Jan-1981 	131.120000 	132.410000 	129.820000 	130.340000 	36690000.000000
29-Jan-1981 	130.340000 	131.780000 	128.970000 	130.240000 	38170000.000000
30-Jan-1981 	130.240000 	131.650000 	128.610000 	129.550000 	41160000.000000
02-Feb-1981 	129.480000 	129.480000 	125.820000 	126.910000 	44070000.000000
03-Feb-1981 	126.910000 	128.920000 	125.890000 	128.460000 	45950000.000000
04-Feb-1981 	128.460000 	129.710000 	127.290000 	128.590000 	45520000.000000
05-Feb-1981 	128.590000 	130.490000 	127.990000 	129.630000 	45320000.000000
06-Feb-1981 	129.630000 	131.810000 	129.030000 	130.600000 	45820000.000000
09-Feb-1981 	130.600000 	131.390000 	128.610000 	129.270000 	38330000.000000
10-Feb-1981 	129.270000 	130.190000 	128.050000 	129.240000 	40820000.000000
11-Feb-1981 	129.240000 	129.920000 	127.600000 	128.240000 	37770000.000000
12-Feb-1981 	128.240000 	128.950000 	126.780000 	127.480000 	34700000.000000
13-Feb-1981 	127.480000 	128.340000 	126.040000 	126.980000 	33360000.000000
17-Feb-1981 	126.980000 	128.750000 	126.430000 	127.810000 	37940000.000000
18-Feb-1981 	127.810000 	129.250000 	127.090000 	128.480000 	40410000.000000
19-Feb-1981 	128.480000 	129.070000 	125.980000 	126.610000 	41630000.000000
20-Feb-1981 	126.610000 	127.650000 	124.660000 	126.580000 	41900000.000000
23-Feb-1981 	126.580000 	128.280000 	125.690000 	127.350000 	39590000.000000
24-Feb-1981 	127.350000 	128.760000 	126.490000 	127.390000 	43960000.000000
25-Feb-1981 	127.390000 	129.210000 	125.770000 	128.520000 	45710000.000000
26-Feb-1981 	128.520000 	130.930000 	128.020000 	130.100000 	60300000.000000
27-Feb-1981 	130.100000 	132.020000 	129.350000 	131.270000 	53210000.000000
02-Mar-1981 	131.270000 	132.960000 	130.150000 	132.010000 	47710000.000000
03-Mar-1981 	132.010000 	132.720000 	129.660000 	130.560000 	48730000.000000
04-Mar-1981 	130.560000 	132.070000 	129.570000 	130.860000 	47260000.000000
05-Mar-1981 	130.860000 	131.820000 	129.250000 	129.930000 	45380000.000000
06-Mar-1981 	129.930000 	131.180000 	128.560000 	129.850000 	43940000.000000
09-Mar-1981 	129.850000 	131.940000 	129.390000 	131.120000 	46180000.000000
10-Mar-1981 	131.120000 	132.640000 	129.720000 	130.460000 	56610000.000000
11-Mar-1981 	130.460000 	131.200000 	128.720000 	129.950000 	47390000.000000
12-Mar-1981 	129.950000 	133.560000 	129.760000 	133.190000 	54640000.000000
13-Mar-1981 	133.190000 	135.530000 	132.390000 	133.110000 	68290000.000000
16-Mar-1981 	133.110000 	135.350000 	132.100000 	134.680000 	49940000.000000
17-Mar-1981 	134.680000 	136.090000 	132.800000 	133.920000 	65920000.000000
18-Mar-1981 	133.920000 	135.660000 	132.800000 	134.220000 	55740000.000000
19-Mar-1981 	134.220000 	135.370000 	132.370000 	133.460000 	62440000.000000
20-Mar-1981 	133.460000 	135.290000 	132.500000 	134.080000 	61980000.000000
23-Mar-1981 	134.080000 	136.500000 	133.410000 	135.690000 	57880000.000000
24-Mar-1981 	135.690000 	137.400000 	134.100000 	134.670000 	66400000.000000
25-Mar-1981 	134.670000 	137.320000 	133.920000 	137.110000 	56320000.000000
26-Mar-1981 	137.110000 	138.380000 	135.290000 	136.270000 	60370000.000000
27-Mar-1981 	136.270000 	136.890000 	133.910000 	134.650000 	46930000.000000
30-Mar-1981 	134.650000 	135.870000 	133.510000 	134.280000 	33500000.000000
31-Mar-1981 	134.680000 	137.150000 	134.680000 	136.000000 	50980000.000000
01-Apr-1981 	136.000000 	137.560000 	135.040000 	136.570000 	54880000.000000
02-Apr-1981 	136.570000 	137.720000 	135.160000 	136.320000 	52570000.000000
03-Apr-1981 	136.320000 	137.040000 	134.670000 	135.490000 	48680000.000000
06-Apr-1981 	135.490000 	135.610000 	132.910000 	133.930000 	43190000.000000
07-Apr-1981 	133.930000 	135.270000 	132.960000 	133.910000 	44540000.000000
08-Apr-1981 	133.910000 	135.340000 	133.260000 	134.310000 	48000000.000000
09-Apr-1981 	134.310000 	135.800000 	132.590000 	134.670000 	59520000.000000
10-Apr-1981 	134.670000 	136.230000 	133.180000 	134.510000 	58130000.000000
13-Apr-1981 	134.510000 	134.910000 	132.240000 	133.150000 	49860000.000000
14-Apr-1981 	133.150000 	134.030000 	131.580000 	132.680000 	48350000.000000
15-Apr-1981 	132.680000 	134.790000 	132.200000 	134.170000 	56040000.000000
16-Apr-1981 	134.170000 	135.820000 	133.430000 	134.700000 	52950000.000000
20-Apr-1981 	134.700000 	136.250000 	133.190000 	135.450000 	51020000.000000
21-Apr-1981 	135.450000 	136.380000 	133.490000 	134.230000 	60280000.000000
22-Apr-1981 	134.230000 	135.540000 	132.720000 	134.140000 	60660000.000000
23-Apr-1981 	134.140000 	135.900000 	132.900000 	133.940000 	64200000.000000
24-Apr-1981 	133.940000 	136.000000 	132.880000 	135.140000 	60000000.000000
27-Apr-1981 	135.140000 	136.560000 	134.130000 	135.480000 	51080000.000000
28-Apr-1981 	135.480000 	136.090000 	133.100000 	134.330000 	58210000.000000
29-Apr-1981 	134.330000 	134.690000 	131.820000 	133.050000 	53340000.000000
30-Apr-1981 	133.050000 	134.440000 	131.850000 	132.810000 	47970000.000000
01-May-1981 	132.810000 	134.170000 	131.430000 	132.720000 	48360000.000000
04-May-1981 	131.780000 	131.780000 	129.610000 	130.670000 	40430000.000000
05-May-1981 	130.670000 	131.330000 	128.930000 	130.320000 	49000000.000000
06-May-1981 	130.320000 	132.380000 	130.090000 	130.780000 	47100000.000000
07-May-1981 	130.780000 	132.410000 	130.210000 	131.670000 	42590000.000000
08-May-1981 	131.670000 	132.690000 	130.840000 	131.660000 	41860000.000000
11-May-1981 	131.660000 	132.230000 	129.110000 	129.710000 	37640000.000000
12-May-1981 	129.710000 	131.170000 	128.780000 	130.720000 	40440000.000000
13-May-1981 	130.720000 	131.960000 	129.530000 	130.550000 	42600000.000000
14-May-1981 	130.550000 	132.150000 	129.910000 	131.280000 	42750000.000000
15-May-1981 	131.280000 	133.210000 	130.750000 	132.170000 	45460000.000000
18-May-1981 	132.170000 	133.650000 	131.490000 	132.540000 	42510000.000000
19-May-1981 	132.540000 	133.220000 	130.780000 	132.090000 	42220000.000000
20-May-1981 	132.090000 	133.030000 	130.590000 	132.000000 	42370000.000000
21-May-1981 	132.000000 	133.030000 	130.700000 	131.750000 	46820000.000000
22-May-1981 	131.750000 	132.650000 	130.420000 	131.330000 	40710000.000000
26-May-1981 	131.330000 	133.300000 	130.640000 	132.770000 	42760000.000000
27-May-1981 	132.770000 	134.650000 	131.850000 	133.770000 	58730000.000000
28-May-1981 	133.770000 	134.920000 	132.000000 	133.450000 	59500000.000000
29-May-1981 	133.450000 	134.360000 	131.520000 	132.590000 	51580000.000000
01-Jun-1981 	132.590000 	134.620000 	131.490000 	132.410000 	62170000.000000
02-Jun-1981 	132.410000 	132.960000 	129.840000 	130.620000 	53930000.000000
03-Jun-1981 	130.620000 	131.370000 	128.770000 	130.710000 	54700000.000000
04-Jun-1981 	130.710000 	132.210000 	129.720000 	130.960000 	48940000.000000
05-Jun-1981 	130.960000 	132.980000 	130.170000 	132.220000 	47180000.000000
08-Jun-1981 	132.220000 	133.680000 	131.290000 	132.240000 	41580000.000000
09-Jun-1981 	132.240000 	133.300000 	130.940000 	131.970000 	44600000.000000
10-Jun-1981 	131.970000 	133.490000 	131.040000 	132.320000 	53200000.000000
11-Jun-1981 	132.320000 	134.310000 	131.580000 	133.750000 	59530000.000000
12-Jun-1981 	133.750000 	135.090000 	132.400000 	133.490000 	60790000.000000
15-Jun-1981 	133.490000 	135.670000 	132.780000 	133.610000 	63350000.000000
16-Jun-1981 	133.610000 	134.000000 	131.290000 	132.150000 	57780000.000000
17-Jun-1981 	132.150000 	133.980000 	130.810000 	133.320000 	55470000.000000
18-Jun-1981 	133.320000 	133.980000 	130.940000 	131.640000 	48400000.000000
19-Jun-1981 	131.640000 	133.270000 	130.490000 	132.270000 	46430000.000000
22-Jun-1981 	132.270000 	133.540000 	131.100000 	131.950000 	41790000.000000
23-Jun-1981 	131.950000 	133.980000 	131.160000 	133.350000 	51840000.000000
24-Jun-1981 	133.350000 	133.900000 	131.650000 	132.660000 	46650000.000000
25-Jun-1981 	132.660000 	134.300000 	131.780000 	132.810000 	43920000.000000
26-Jun-1981 	132.810000 	133.750000 	131.710000 	132.560000 	39240000.000000
29-Jun-1981 	132.560000 	133.500000 	131.200000 	131.890000 	37930000.000000
30-Jun-1981 	131.890000 	132.670000 	130.310000 	131.210000 	41550000.000000
01-Jul-1981 	131.210000 	131.690000 	129.040000 	129.770000 	49080000.000000
02-Jul-1981 	129.770000 	130.480000 	127.840000 	128.640000 	45100000.000000
06-Jul-1981 	128.640000 	128.990000 	126.440000 	127.370000 	44590000.000000
07-Jul-1981 	127.370000 	129.600000 	126.390000 	128.240000 	53560000.000000
08-Jul-1981 	128.240000 	129.570000 	126.950000 	128.320000 	46000000.000000
09-Jul-1981 	128.320000 	130.080000 	127.570000 	129.300000 	45510000.000000
10-Jul-1981 	129.300000 	130.430000 	128.380000 	129.370000 	39950000.000000
13-Jul-1981 	129.370000 	130.820000 	128.790000 	129.640000 	38100000.000000
14-Jul-1981 	129.640000 	130.780000 	128.140000 	129.650000 	45230000.000000
15-Jul-1981 	129.650000 	131.590000 	128.890000 	130.230000 	48950000.000000
16-Jul-1981 	130.230000 	131.410000 	129.300000 	130.340000 	39010000.000000
17-Jul-1981 	130.340000 	131.600000 	129.490000 	130.760000 	42780000.000000
20-Jul-1981 	130.600000 	130.600000 	127.980000 	128.720000 	40240000.000000
21-Jul-1981 	128.720000 	129.600000 	127.080000 	128.340000 	47280000.000000
22-Jul-1981 	128.340000 	129.720000 	126.700000 	127.130000 	47500000.000000
23-Jul-1981 	127.130000 	128.260000 	125.960000 	127.400000 	41790000.000000
24-Jul-1981 	127.400000 	129.310000 	127.110000 	128.460000 	38880000.000000
27-Jul-1981 	128.460000 	130.610000 	128.430000 	129.900000 	39610000.000000
28-Jul-1981 	129.900000 	130.440000 	128.280000 	129.140000 	38160000.000000
29-Jul-1981 	129.140000 	130.090000 	128.370000 	129.160000 	37610000.000000
30-Jul-1981 	129.160000 	130.680000 	128.560000 	130.010000 	41560000.000000
31-Jul-1981 	130.010000 	131.780000 	129.600000 	130.920000 	43480000.000000
03-Aug-1981 	130.920000 	131.740000 	129.420000 	130.480000 	39650000.000000
04-Aug-1981 	130.480000 	131.660000 	129.430000 	131.180000 	39460000.000000
05-Aug-1981 	131.180000 	133.390000 	130.760000 	132.670000 	54290000.000000
06-Aug-1981 	132.670000 	134.040000 	131.740000 	132.640000 	52070000.000000
07-Aug-1981 	132.640000 	133.040000 	130.960000 	131.750000 	38370000.000000
10-Aug-1981 	131.750000 	133.320000 	130.830000 	132.540000 	38370000.000000
11-Aug-1981 	132.540000 	134.630000 	132.090000 	133.850000 	52600000.000000
12-Aug-1981 	133.850000 	135.180000 	132.730000 	133.400000 	53650000.000000
13-Aug-1981 	133.400000 	134.580000 	132.530000 	133.510000 	42460000.000000
14-Aug-1981 	133.510000 	134.330000 	131.910000 	132.490000 	42580000.000000
17-Aug-1981 	132.490000 	133.020000 	130.750000 	131.220000 	40840000.000000
18-Aug-1981 	131.220000 	131.730000 	129.100000 	130.110000 	47270000.000000
19-Aug-1981 	130.110000 	131.200000 	128.990000 	130.490000 	39390000.000000
20-Aug-1981 	130.490000 	131.740000 	129.840000 	130.690000 	38270000.000000
21-Aug-1981 	130.690000 	131.060000 	128.700000 	129.230000 	37670000.000000
24-Aug-1981 	128.590000 	128.590000 	125.020000 	125.500000 	46750000.000000
25-Aug-1981 	125.500000 	125.770000 	123.000000 	125.130000 	54600000.000000
26-Aug-1981 	125.130000 	126.170000 	123.990000 	124.960000 	39980000.000000
27-Aug-1981 	124.960000 	125.310000 	122.900000 	123.510000 	43900000.000000
28-Aug-1981 	123.510000 	125.090000 	122.850000 	124.080000 	38020000.000000
31-Aug-1981 	124.080000 	125.580000 	122.290000 	122.790000 	40360000.000000
01-Sep-1981 	122.790000 	123.920000 	121.590000 	123.020000 	45110000.000000
02-Sep-1981 	123.020000 	124.580000 	122.540000 	123.490000 	37570000.000000
03-Sep-1981 	123.490000 	124.160000 	120.820000 	121.240000 	41730000.000000
04-Sep-1981 	121.240000 	121.540000 	119.240000 	120.070000 	42760000.000000
08-Sep-1981 	120.070000 	120.120000 	116.850000 	117.980000 	47340000.000000
09-Sep-1981 	117.980000 	119.490000 	116.870000 	118.400000 	43910000.000000
10-Sep-1981 	118.400000 	122.180000 	118.330000 	120.140000 	47430000.000000
11-Sep-1981 	120.140000 	122.130000 	119.290000 	121.610000 	42170000.000000
14-Sep-1981 	121.610000 	122.000000 	119.670000 	120.660000 	34040000.000000
15-Sep-1981 	120.660000 	121.770000 	119.270000 	119.770000 	38580000.000000
16-Sep-1981 	119.770000 	120.000000 	117.890000 	118.870000 	43660000.000000
17-Sep-1981 	118.870000 	119.870000 	116.630000 	117.150000 	48300000.000000
18-Sep-1981 	117.150000 	117.690000 	115.180000 	116.260000 	47350000.000000
21-Sep-1981 	116.260000 	118.070000 	115.040000 	117.240000 	44570000.000000
22-Sep-1981 	117.240000 	118.190000 	115.930000 	116.680000 	46830000.000000
23-Sep-1981 	116.680000 	116.680000 	113.600000 	115.650000 	52700000.000000
24-Sep-1981 	115.650000 	117.470000 	114.320000 	115.010000 	48880000.000000
25-Sep-1981 	114.690000 	114.690000 	111.640000 	112.770000 	54390000.000000
28-Sep-1981 	112.770000 	115.830000 	110.190000 	115.530000 	61320000.000000
29-Sep-1981 	115.530000 	117.750000 	114.750000 	115.940000 	49800000.000000
30-Sep-1981 	115.940000 	117.050000 	114.600000 	116.180000 	40700000.000000
01-Oct-1981 	116.180000 	117.660000 	115.000000 	117.080000 	41600000.000000
02-Oct-1981 	117.080000 	120.160000 	117.070000 	119.360000 	54540000.000000
05-Oct-1981 	119.360000 	121.540000 	118.610000 	119.510000 	51290000.000000
06-Oct-1981 	119.510000 	121.390000 	118.080000 	119.390000 	45460000.000000
07-Oct-1981 	119.390000 	121.870000 	119.090000 	121.310000 	50030000.000000
08-Oct-1981 	121.310000 	123.080000 	120.230000 	122.310000 	47090000.000000
09-Oct-1981 	122.310000 	123.280000 	120.630000 	121.450000 	50060000.000000
12-Oct-1981 	121.450000 	122.370000 	120.170000 	121.210000 	30030000.000000
13-Oct-1981 	121.210000 	122.370000 	119.960000 	120.780000 	43360000.000000
14-Oct-1981 	120.780000 	120.970000 	118.380000 	118.800000 	40260000.000000
15-Oct-1981 	118.800000 	120.580000 	118.010000 	119.710000 	42830000.000000
16-Oct-1981 	119.710000 	120.460000 	118.380000 	119.190000 	37800000.000000
19-Oct-1981 	119.190000 	119.850000 	117.580000 	118.980000 	41590000.000000
20-Oct-1981 	118.980000 	121.290000 	118.780000 	120.280000 	51530000.000000
21-Oct-1981 	120.280000 	121.940000 	119.350000 	120.100000 	48490000.000000
22-Oct-1981 	120.100000 	120.780000 	118.480000 	119.640000 	40630000.000000
23-Oct-1981 	119.640000 	119.920000 	117.780000 	118.600000 	41990000.000000
26-Oct-1981 	118.600000 	119.000000 	116.810000 	118.160000 	38210000.000000
27-Oct-1981 	118.160000 	120.430000 	117.800000 	119.290000 	53030000.000000
28-Oct-1981 	119.290000 	120.960000 	118.390000 	119.450000 	48100000.000000
29-Oct-1981 	119.450000 	120.370000 	118.140000 	119.060000 	40070000.000000
30-Oct-1981 	119.060000 	122.530000 	118.430000 	121.890000 	59570000.000000
02-Nov-1981 	122.350000 	125.140000 	122.350000 	124.200000 	65100000.000000
03-Nov-1981 	124.200000 	125.520000 	123.140000 	124.800000 	54620000.000000
04-Nov-1981 	124.800000 	126.000000 	123.640000 	124.740000 	53450000.000000
05-Nov-1981 	124.740000 	125.800000 	122.980000 	123.540000 	50860000.000000
06-Nov-1981 	123.540000 	124.030000 	121.850000 	122.670000 	43270000.000000
09-Nov-1981 	122.670000 	124.130000 	121.590000 	123.290000 	48310000.000000
10-Nov-1981 	123.290000 	124.690000 	122.010000 	122.700000 	53940000.000000
11-Nov-1981 	122.700000 	123.820000 	121.510000 	122.920000 	41920000.000000
12-Nov-1981 	122.920000 	124.710000 	122.190000 	123.190000 	55720000.000000
13-Nov-1981 	123.190000 	123.610000 	121.060000 	121.670000 	45550000.000000
16-Nov-1981 	121.640000 	121.640000 	119.130000 	120.240000 	43740000.000000
17-Nov-1981 	120.240000 	121.780000 	119.500000 	121.150000 	43190000.000000
18-Nov-1981 	121.150000 	121.660000 	119.610000 	120.260000 	49980000.000000
19-Nov-1981 	120.260000 	121.670000 	119.420000 	120.710000 	48890000.000000
20-Nov-1981 	120.710000 	122.590000 	120.130000 	121.710000 	52010000.000000
23-Nov-1981 	121.710000 	123.090000 	120.760000 	121.600000 	45250000.000000
24-Nov-1981 	121.600000 	124.040000 	121.220000 	123.510000 	53200000.000000
25-Nov-1981 	123.510000 	125.290000 	123.070000 	124.050000 	58570000.000000
27-Nov-1981 	124.050000 	125.710000 	123.630000 	125.090000 	32770000.000000
30-Nov-1981 	125.090000 	126.970000 	124.180000 	126.350000 	47580000.000000
01-Dec-1981 	126.350000 	127.300000 	124.840000 	126.100000 	53980000.000000
02-Dec-1981 	126.100000 	126.450000 	124.180000 	124.690000 	44510000.000000
03-Dec-1981 	124.690000 	125.840000 	123.630000 	125.120000 	43770000.000000
04-Dec-1981 	125.120000 	127.320000 	125.120000 	126.260000 	55040000.000000
07-Dec-1981 	126.260000 	126.910000 	124.670000 	125.190000 	45720000.000000
08-Dec-1981 	125.190000 	125.750000 	123.520000 	124.820000 	45140000.000000
09-Dec-1981 	124.820000 	126.080000 	124.090000 	125.480000 	44810000.000000
10-Dec-1981 	125.480000 	126.540000 	124.600000 	125.710000 	47020000.000000
11-Dec-1981 	125.710000 	126.260000 	124.320000 	124.930000 	45850000.000000
14-Dec-1981 	124.370000 	124.370000 	122.170000 	122.780000 	44740000.000000
15-Dec-1981 	122.780000 	123.780000 	121.830000 	122.990000 	44130000.000000
16-Dec-1981 	122.990000 	123.660000 	121.730000 	122.420000 	42770000.000000
17-Dec-1981 	122.420000 	123.790000 	121.820000 	123.120000 	47230000.000000
18-Dec-1981 	123.120000 	124.870000 	122.560000 	124.000000 	50940000.000000
21-Dec-1981 	124.000000 	124.710000 	122.670000 	123.340000 	41290000.000000
22-Dec-1981 	123.340000 	124.170000 	122.190000 	122.880000 	48320000.000000
23-Dec-1981 	122.880000 	123.590000 	121.580000 	122.310000 	42910000.000000
24-Dec-1981 	122.310000 	123.060000 	121.570000 	122.540000 	23940000.000000
28-Dec-1981 	122.540000 	123.360000 	121.730000 	122.270000 	28320000.000000
29-Dec-1981 	122.270000 	122.900000 	121.120000 	121.670000 	35300000.000000
30-Dec-1981 	121.670000 	123.110000 	121.040000 	122.300000 	42960000.000000
31-Dec-1981 	122.300000 	123.420000 	121.570000 	122.550000 	40780000.000000
04-Jan-1982 	122.550000 	123.720000 	121.480000 	122.740000 	36760000.000000
05-Jan-1982 	122.610000 	122.610000 	119.570000 	120.050000 	47510000.000000
06-Jan-1982 	120.050000 	120.450000 	117.990000 	119.180000 	51510000.000000
07-Jan-1982 	119.180000 	119.880000 	117.700000 	118.930000 	43410000.000000
08-Jan-1982 	118.930000 	120.590000 	118.550000 	119.550000 	42050000.000000
11-Jan-1982 	119.550000 	120.340000 	116.470000 	116.780000 	51900000.000000
12-Jan-1982 	116.780000 	117.490000 	115.180000 	116.300000 	49800000.000000
13-Jan-1982 	116.300000 	117.460000 	114.240000 	114.880000 	49130000.000000
14-Jan-1982 	114.880000 	116.300000 	114.070000 	115.540000 	42940000.000000
15-Jan-1982 	115.540000 	117.140000 	115.100000 	116.330000 	43310000.000000
18-Jan-1982 	116.330000 	117.690000 	114.850000 	117.220000 	44920000.000000
19-Jan-1982 	117.220000 	118.150000 	115.520000 	115.970000 	45070000.000000
20-Jan-1982 	115.970000 	116.640000 	114.290000 	115.270000 	48860000.000000
21-Jan-1982 	115.270000 	116.920000 	114.600000 	115.750000 	48610000.000000
22-Jan-1982 	115.750000 	116.530000 	114.580000 	115.380000 	44370000.000000
25-Jan-1982 	115.380000 	115.930000 	113.630000 	115.410000 	43170000.000000
26-Jan-1982 	115.410000 	116.600000 	114.490000 	115.190000 	44870000.000000
27-Jan-1982 	115.190000 	116.600000 	114.380000 	115.740000 	50060000.000000
28-Jan-1982 	116.100000 	119.350000 	116.100000 	118.920000 	66690000.000000
29-Jan-1982 	118.920000 	121.380000 	118.640000 	120.400000 	73400000.000000
01-Feb-1982 	119.810000 	119.810000 	117.140000 	117.780000 	47720000.000000
02-Feb-1982 	117.780000 	119.150000 	116.910000 	118.010000 	45020000.000000
03-Feb-1982 	118.010000 	118.670000 	116.040000 	116.480000 	49560000.000000
04-Feb-1982 	116.480000 	117.490000 	114.880000 	116.420000 	53300000.000000
05-Feb-1982 	116.420000 	118.260000 	115.740000 	117.260000 	53350000.000000
08-Feb-1982 	117.040000 	117.040000 	114.200000 	114.630000 	48500000.000000
09-Feb-1982 	114.630000 	115.150000 	112.820000 	113.680000 	54420000.000000
10-Feb-1982 	113.680000 	115.620000 	113.450000 	114.660000 	46620000.000000
11-Feb-1982 	114.660000 	115.590000 	113.410000 	114.430000 	46730000.000000
12-Feb-1982 	114.430000 	115.390000 	113.700000 	114.380000 	37070000.000000
16-Feb-1982 	114.380000 	114.630000 	112.060000 	114.060000 	48880000.000000
17-Feb-1982 	114.060000 	115.090000 	112.970000 	113.690000 	47660000.000000
18-Feb-1982 	113.690000 	115.040000 	112.970000 	113.820000 	60810000.000000
19-Feb-1982 	113.820000 	114.580000 	112.330000 	113.220000 	51340000.000000
22-Feb-1982 	113.220000 	114.900000 	111.200000 	111.590000 	58310000.000000
23-Feb-1982 	111.590000 	112.460000 	110.030000 	111.510000 	60100000.000000
24-Feb-1982 	111.510000 	113.880000 	110.710000 	113.470000 	64800000.000000
25-Feb-1982 	113.470000 	114.860000 	112.440000 	113.210000 	54160000.000000
26-Feb-1982 	113.210000 	114.010000 	112.040000 	113.110000 	43840000.000000
01-Mar-1982 	113.110000 	114.320000 	111.860000 	113.310000 	53010000.000000
02-Mar-1982 	113.310000 	114.800000 	112.030000 	112.680000 	63800000.000000
03-Mar-1982 	112.510000 	112.510000 	109.980000 	110.920000 	70230000.000000
04-Mar-1982 	110.920000 	111.780000 	108.770000 	109.880000 	74340000.000000
05-Mar-1982 	109.880000 	110.900000 	108.310000 	109.340000 	67440000.000000
08-Mar-1982 	109.340000 	111.060000 	107.030000 	107.340000 	67330000.000000
09-Mar-1982 	107.340000 	109.880000 	106.170000 	108.830000 	76060000.000000
10-Mar-1982 	108.830000 	110.980000 	108.090000 	109.410000 	59440000.000000
11-Mar-1982 	109.410000 	110.870000 	108.380000 	109.360000 	52960000.000000
12-Mar-1982 	109.360000 	109.720000 	104.460000 	108.610000 	49600000.000000
15-Mar-1982 	108.610000 	109.990000 	107.470000 	109.450000 	43370000.000000
16-Mar-1982 	109.450000 	110.920000 	108.570000 	109.280000 	48900000.000000
17-Mar-1982 	109.280000 	110.100000 	108.110000 	109.080000 	48900000.000000
18-Mar-1982 	109.080000 	111.020000 	108.850000 	110.300000 	54270000.000000
19-Mar-1982 	110.300000 	111.590000 	109.640000 	110.610000 	46250000.000000
22-Mar-1982 	110.710000 	113.350000 	110.710000 	112.770000 	57610000.000000
23-Mar-1982 	112.770000 	114.510000 	112.290000 	113.550000 	67130000.000000
24-Mar-1982 	113.550000 	114.310000 	112.230000 	112.970000 	49380000.000000
25-Mar-1982 	112.970000 	114.260000 	112.020000 	113.210000 	51970000.000000
26-Mar-1982 	113.210000 	113.430000 	111.260000 	111.940000 	42400000.000000
29-Mar-1982 	111.940000 	112.820000 	110.900000 	112.300000 	37100000.000000
30-Mar-1982 	112.300000 	113.090000 	111.300000 	112.270000 	43900000.000000
31-Mar-1982 	112.270000 	113.170000 	111.320000 	111.960000 	43300000.000000
01-Apr-1982 	111.960000 	114.220000 	111.480000 	113.790000 	57100000.000000
02-Apr-1982 	113.790000 	115.790000 	113.650000 	115.120000 	59800000.000000
05-Apr-1982 	115.120000 	115.900000 	113.940000 	114.730000 	46900000.000000
06-Apr-1982 	114.730000 	115.920000 	113.700000 	115.360000 	43200000.000000
07-Apr-1982 	115.360000 	116.450000 	114.580000 	115.460000 	53130000.000000
